class,subject,language,book_title,chapter,chapter_url
9,Urdu,English,Nawa-e-Urdu,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-01
9,Urdu,English,Nawa-e-Urdu,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-02
9,Urdu,English,Nawa-e-Urdu,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-03
9,Urdu,English,Nawa-e-Urdu,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-04
9,Urdu,English,Nawa-e-Urdu,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-05
9,Urdu,English,Nawa-e-Urdu,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-06
9,Urdu,English,Nawa-e-Urdu,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-07
9,Urdu,English,Nawa-e-Urdu,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-08
9,Urdu,English,Nawa-e-Urdu,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-09
9,Urdu,English,Nawa-e-Urdu,» Chapter 10,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-10
9,Urdu,English,Nawa-e-Urdu,» Chapter 11,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-11
9,Urdu,English,Nawa-e-Urdu,» Chapter 12,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-12
9,Urdu,English,Nawa-e-Urdu,» Chapter 13,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-13
9,Urdu,English,Nawa-e-Urdu,» Chapter 14,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-14
9,Urdu,English,Nawa-e-Urdu,» Chapter 15,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-15
9,Urdu,English,Nawa-e-Urdu,» Chapter 16,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-16
9,Urdu,English,Nawa-e-Urdu,» Chapter 17,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-17
9,Urdu,English,Nawa-e-Urdu,» Chapter 18,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-18
9,Urdu,English,Nawa-e-Urdu,» Chapter 19,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-19
9,Urdu,English,Nawa-e-Urdu,» Chapter 20,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-20
9,Urdu,English,Nawa-e-Urdu,» Chapter 21,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-21
9,Urdu,English,Nawa-e-Urdu,» Chapter 22,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-22
9,Urdu,English,Nawa-e-Urdu,» Chapter 23,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4914-Nawa-e-Urdu/Chap-23
9,Urdu,English,Gulzare-e-Urdu,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch01
9,Urdu,English,Gulzare-e-Urdu,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch02
9,Urdu,English,Gulzare-e-Urdu,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch03
9,Urdu,English,Gulzare-e-Urdu,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch04
9,Urdu,English,Gulzare-e-Urdu,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch05
9,Urdu,English,Gulzare-e-Urdu,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch06
9,Urdu,English,Gulzare-e-Urdu,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch07
9,Urdu,English,Gulzare-e-Urdu,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch08
9,Urdu,English,Gulzare-e-Urdu,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch09
9,Urdu,English,Gulzare-e-Urdu,» Chapter 10,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch10
9,Urdu,English,Gulzare-e-Urdu,» Chapter 11,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch11
9,Urdu,English,Gulzare-e-Urdu,» Chapter 12,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch12
9,Urdu,English,Gulzare-e-Urdu,» Chapter 13,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch13
9,Urdu,English,Gulzare-e-Urdu,» Chapter 14,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch14
9,Urdu,English,Gulzare-e-Urdu,» Chapter 15,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch15
9,Urdu,English,Gulzare-e-Urdu,» Chapter 16,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch16
9,Urdu,English,Gulzare-e-Urdu,» Chapter 17,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch17
9,Urdu,English,Gulzare-e-Urdu,» Chapter 18,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch18
9,Urdu,English,Gulzare-e-Urdu,» Chapter 19,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/4920-Gulzar-e-Urdu/Ch19
9,Vocational,English,Hand Embroidery (Addawala),» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17914Hand%20Embroidery%20(Addawala)/Unit1/index.html
9,Vocational,English,Hand Embroidery (Addawala),» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17914Hand%20Embroidery%20(Addawala)/Unit2/index.html
9,Vocational,English,Hand Embroidery (Addawala),» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17914Hand%20Embroidery%20(Addawala)/Unit3/index.html
9,Vocational,English,Hand Embroidery (Addawala),» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17914Hand%20Embroidery%20(Addawala)/Unit4/index.html
9,Vocational,English,Hand Embroidery (Addawala),» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17914Hand%20Embroidery%20(Addawala)/Unit5/index.html
9,Vocational,English,Solanaceous Crop Cultivator,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17902Solanaceous%20Crop%20Cultivator/Chapter-1/index.html
9,Vocational,English,Solanaceous Crop Cultivator,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17902Solanaceous%20Crop%20Cultivator/Chapter-2/index.html
9,Vocational,English,Solanaceous Crop Cultivator,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17902Solanaceous%20Crop%20Cultivator/Chapter-3/index.html
9,Vocational,English,Solanaceous Crop Cultivator,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17902Solanaceous%20Crop%20Cultivator/Chapter-4/index.html
9,Vocational,English,Solanaceous Crop Cultivator,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17902Solanaceous%20Crop%20Cultivator/Chapter-5/index.html
9,Vocational,English,Animal Health Worker,» Prelims,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17903Animal%20Health%20Worker/Prelims/index.html
9,Vocational,English,Hand Embroiderer,» Prelims,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17913Hand%20Embroiderer/Prelims/index.html
9,Vocational,English,Assistant Beauty Therapist,» Prelims,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17918Assistant%20Beauty%20Therapist/p/index.html
9,Vocational,English,Store Operations Assistant,» Prelims,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17945Store%20Operations%20Assistant%20(Retail)/p/index.html
9,Vocational,English,Cashier,» Prelims,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/17946Cashier/Prelims/index.html
9,ICT,English,ICT,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/ict/iict101/index.html
9,ICT,English,ICT,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/ict/iict102/index.html
9,ICT,English,ICT,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/ict/iict103/index.html
9,ICT,English,ICT,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/ict/iict104/index.html
9,ICT,English,ICT,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/ict/iict105/index.html
9,ICT,English,ICT,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/ict/iict106/index.html
9,ICT,English,ICT,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/ict/iict107/index.html
9,ICT,English,ICT,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/ict/iict108/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp101/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp102/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp103/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp104/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp105/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp106/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp107/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp108/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp109/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 10,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp110/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 11,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp111/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 12,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp112/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 13,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp113/index.html
9,Health and Physical Education,English,Health and Physical Education,» Chapter 14,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX/Health%20and%20Physical%20Education_iehp/iehp114/index.html
